id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13715798,1 clean room in 2br apt manhattan,19572312,alejandra,manhattan,east village,40.72695,-73.98546,private room,120,1,2,2016-07-25,0.06,1,0
13715977,cozy room in central harlem. lively neighborhood.,60812510,lisa,manhattan,harlem,40.81818,-73.93905,private room,49,1,12,2017-08-24,0.33,1,0
13722149,1 bed room apt in nyc near empire state building,8327308,faisal,manhattan,midtown,40.74754,-73.98309,entire home/apt,119,7,1,2016-08-01,0.03,1,0
13725208,private room in manhattan's lower east side,64571012,sarah,manhattan,lower east side,40.72009,-73.98631,private room,50,2,1,2016-07-16,0.03,1,0
13725947,"large bedroom, with sunny deck  backyard.",2352388,mas,brooklyn,crown heights,40.67992,-73.95902,private room,80,1,22,2018-12-16,0.6,1,0
13725995,full 1-bedroom in a picturesque brownstone,3571172,hugh,manhattan,harlem,40.81251,-73.94524,entire home/apt,95,1,2,2016-07-25,0.06,1,0
13727297,beautiful 2 bedroom apartment in the west village,7689009,amanda,manhattan,west village,40.73208,-74.00784,entire home/apt,225,2,1,2016-09-10,0.03,1,0
13727995,large bedroom in bushwick,579391,yuan,brooklyn,bushwick,40.70091,-73.93809,private room,65,2,12,2018-10-02,0.34,1,0
13728712,charming brick brownstone (2nd floor),2026554,maggie,brooklyn,bushwick,40.70173,-73.91504,entire home/apt,89,3,14,2018-11-17,0.39,1,0
13729934,sunny one bedroom brownstone apt by central park,3564306,josh,manhattan,upper west side,40.78829,-73.9701,entire home/apt,200,1,17,2016-12-31,0.47,1,0
13730254,east village sunny studio,30708411,ramses,manhattan,east village,40.73183,-73.98513,entire home/apt,129,4,7,2018-08-27,0.31,1,0
13731019,huge room in penthouse apartment (upper west side),80320245,samantha,manhattan,upper west side,40.77841,-73.98028,private room,92,1,4,2017-03-25,0.11,1,0
13731898,artist's house 3 blocks from l train,149833,joy and mike,brooklyn,bushwick,40.70335,-73.91583,entire home/apt,120,3,2,2016-08-22,0.06,1,0
13733309,upper west side apartment with balcony,60002757,alex,manhattan,upper west side,40.7921,-73.97031,entire home/apt,85,2,3,2016-07-26,0.08,1,0
13733733,private room in renovated brooklyn apartment,9111709,eric,brooklyn,flatbush,40.63964,-73.95629,private room,55,1,11,2017-06-08,0.31,1,0
13734035,one br east village apt close to all things good!,50204678,euni,manhattan,east village,40.72753,-73.97825,entire home/apt,250,2,3,2017-09-03,0.08,1,0
13734814,clean lines rule: modern and spacious and orange,16725289,sue,brooklyn,windsor terrace,40.64785,-73.97595,entire home/apt,150,2,1,2018-06-30,0.08,1,0
13739108,luxury 1 bedroom apt. downtown brooklyn/dumbo,44941423,bryan,brooklyn,downtown brooklyn,40.69751,-73.98454,entire home/apt,121,5,4,2017-08-09,0.12,1,0
13744371,an architect's room in brooklyn,33381088,dana,brooklyn,bedford-stuyvesant,40.69218,-73.94678,private room,49,3,2,2016-08-02,0.06,1,0
13744765,large family loft in the best chelsea location,42782892,masha,manhattan,chelsea,40.74107,-73.99595,entire home/apt,250,5,4,2019-01-02,0.11,1,0
13744807,cooper square top-floor duplex with terrace,438572,adrian,manhattan,east village,40.7281,-73.99067,entire home/apt,250,2,3,2016-08-15,0.08,1,0
13745898,your own sunny apartment,2495361,jillian,manhattan,two bridges,40.71274,-73.99662,entire home/apt,124,3,1,2016-07-26,0.03,1,0
13746257,prime north williamsburg luxury studio,80501262,raquel,brooklyn,williamsburg,40.718,-73.9525,entire home/apt,175,2,9,2018-12-30,0.29,1,0
13748546,bright & light chelsea one bedroom,80315972,meghan,manhattan,chelsea,40.74361,-73.99885,entire home/apt,210,2,1,2016-07-14,0.03,1,0
13748851,perfect studio facing quiet garden - east village,80534927,claire,manhattan,east village,40.72778,-73.98335,entire home/apt,125,2,3,2016-10-15,0.08,1,0
13750770,two bed apt w/ private patio in prime eastvillage,58208399,brett,manhattan,east village,40.72576,-73.98691,entire home/apt,200,2,11,2018-08-12,0.3,1,0
13751992,spacious and charming living room in brooklyn ;),16951458,inna,brooklyn,midwood,40.61978,-73.95605,shared room,50,1,16,2017-08-15,0.46,1,0
13752982,two bedroom on the upper east side,80593607,theodore,manhattan,upper east side,40.77788,-73.95615,entire home/apt,105,1,3,2016-08-23,0.08,1,0
13757845,centrally located one bedroom apt,5514044,garron,manhattan,chelsea,40.73942,-74.00065,entire home/apt,199,2,1,2016-09-16,0.03,1,0
13762234,lovely 1br on the upper east side,9251010,marina,manhattan,upper east side,40.7732,-73.95173,entire home/apt,175,2,8,2016-12-12,0.23,1,0
13762667,"east village, tompkins park, private rm + bathroom",1003394,deep,manhattan,east village,40.7294,-73.98021,private room,110,4,12,2017-05-21,0.33,1,0
13763369,bedroom available  with closet space,43688213,ryan,queens,astoria,40.76736,-73.91462,private room,50,5,3,2017-07-25,0.08,1,0
13764238,space & light 3 blocks from union square,80721470,alexandre,manhattan,gramercy,40.73491,-73.984,private room,75,2,1,2016-07-26,0.03,1,0
13765146,private room one block north of central park,45543753,jonathan,manhattan,harlem,40.80046,-73.95509,private room,70,1,8,2016-08-01,0.22,1,0
13768719,cosy flat west village,5950785,xavier,manhattan,west village,40.73316,-74.00183,entire home/apt,230,2,9,2018-05-12,0.25,1,0
13769222,cozy room in artsy bushwick home,80780369,lauren,queens,ridgewood,40.71118,-73.9151,private room,35,1,2,2016-08-16,0.06,1,0
13769969,private bedroom with great views,24054404,sahul,brooklyn,greenpoint,40.72249,-73.94776,private room,50,5,3,2017-03-08,0.08,1,0
13770179,cozy private masterroom 2 blocks from central park,80794677,yi,manhattan,upper west side,40.79938,-73.96235,private room,48,1,4,2016-08-25,0.11,1,0
13771435,friendly upper west side apartment,2025836,anna,manhattan,upper west side,40.78176,-73.97822,entire home/apt,150,1,2,2016-07-29,0.06,1,0
13782517,cozy room in the lovely neighborhood of bed stuy,75442218,loreto,brooklyn,bedford-stuyvesant,40.68155,-73.93639,private room,45,3,6,2017-12-10,0.18,1,0
13782654,large master bedroom one block from prospect park,819636,matt,brooklyn,prospect heights,40.67575,-73.96546,private room,102,1,5,2016-09-06,0.14,1,0
13784458,amazing 1bd in harlem,10411030,frances,manhattan,east harlem,40.79921,-73.94749,entire home/apt,155,6,7,2018-07-01,0.21,1,0
13785938,cozy one bedroom near fort tryon park,15197019,kate,manhattan,inwood,40.86082,-73.92585,entire home/apt,95,2,2,2016-08-15,0.06,1,0
13794822,cozy room in 2br apartment - greenpoint,5574626,jana,brooklyn,greenpoint,40.72325,-73.9432,private room,59,4,1,2016-08-02,0.03,1,0
13796187,cozy room in uws,3290750,sara,manhattan,upper west side,40.80078,-73.9641,private room,60,4,11,2017-05-22,0.3,1,0
13798188,private bedroom for the weekend,17153180,ade,brooklyn,east new york,40.66337,-73.89806,private room,50,1,1,2016-07-06,0.03,1,0
13798719,cool apartment in williamsburg,23291979,adam,brooklyn,williamsburg,40.71515,-73.93706,entire home/apt,150,3,2,2016-07-31,0.06,1,0
13800652,room on a quiet tree-lined block of manhattan,45992029,sarah,manhattan,harlem,40.82225,-73.94549,private room,55,1,3,2016-07-13,0.08,1,0
13802334,bright chic room in clinton hill,35775878,lisa,brooklyn,clinton hill,40.68366,-73.96563,private room,65,7,10,2017-12-10,0.28,1,0
13802521,"very clean, comfortable room available",26022066,yakup,brooklyn,midwood,40.61295,-73.95366,private room,50,1,10,2019-04-28,0.3,1,0
13803517,"large, cozy 'n sweet",80770467,tavish,brooklyn,bushwick,40.69306,-73.92106,private room,40,4,1,2016-10-05,0.03,1,0
13805038,modern williamsburg duplex near all the action,8539684,robert,brooklyn,williamsburg,40.70875,-73.9467,entire home/apt,250,4,10,2017-03-05,0.27,1,0
13811490,spacious 1br apartment in elevator building,80040018,azoil,brooklyn,east flatbush,40.65192,-73.95243,entire home/apt,76,7,1,2016-09-01,0.03,1,0
13811866,cozy 1br in murray hill,79086338,enrique,manhattan,kips bay,40.74077,-73.98245,private room,70,1,1,2016-07-25,0.03,1,0
13816362,cozy modern private bedroom hell's kitchen,19247677,abby,manhattan,hell's kitchen,40.76518,-73.98406,private room,80,3,1,2017-01-13,0.03,1,0
13822434,private room in hamilton heights,14078461,emma,manhattan,harlem,40.82421,-73.95426,private room,40,7,1,2016-08-02,0.03,1,0
13824675,cozy 1 br apt in brownstone brooklyn,7248303,ben,brooklyn,cobble hill,40.68789,-73.99426,entire home/apt,140,5,8,2018-06-29,0.22,1,0
13839238,sunny room in modern building located in bedstuy,252059,david,brooklyn,bedford-stuyvesant,40.69181,-73.94312,private room,60,5,3,2016-10-17,0.08,1,0
13841625,large bedroom brooklyn,23813425,chaima,brooklyn,bedford-stuyvesant,40.68014,-73.94513,private room,45,1,1,2016-08-30,0.03,1,0
13843270,new upper east side studio,28497808,emilie,manhattan,upper east side,40.77758,-73.94642,entire home/apt,130,4,5,2016-12-22,0.15,1,0
13843681,convienent entire upper manhattan apartment,81706032,terry,manhattan,washington heights,40.83484,-73.94009,entire home/apt,95,4,3,2018-10-03,0.09,1,0
13848199,bright room in spacious bright apartment,4942658,michael,manhattan,harlem,40.82508,-73.93884,private room,70,1,14,2016-10-14,0.38,1,0
13855164,spacious 2br fort greene apartment with yard!,11884239,nellie,brooklyn,fort greene,40.69153,-73.97078,entire home/apt,150,7,2,2016-08-22,0.06,1,0
13856320,spacious one bedroom steps from prospect park,2737854,amy,brooklyn,windsor terrace,40.65024,-73.9737,entire home/apt,105,2,1,2016-09-22,0.03,1,0
13856810,cute studio in the heart of east village,81859848,shivani,manhattan,east village,40.72783,-73.98904,entire home/apt,150,3,5,2017-04-16,0.14,1,0
13862377,sunny and cozy stuy heights 1br,2436411,christina,brooklyn,bedford-stuyvesant,40.68278,-73.93427,entire home/apt,120,2,2,2016-09-25,0.06,1,0
13862929,spacious 1 bd in williamsburg next to l train,23396858,jesse,brooklyn,williamsburg,40.71256,-73.94505,entire home/apt,125,1,3,2016-09-18,0.09,1,0
13864224,spacious artist's loft/apartment,74011703,stephanie,manhattan,financial district,40.71069,-74.00751,entire home/apt,200,3,6,2016-10-14,0.16,1,0
13864653,spacious & quiet bedroom w/ private bathroom,1905137,ryan,brooklyn,greenpoint,40.7317,-73.95473,private room,100,2,8,2016-11-16,0.23,1,0
13866112,sanctuary steps from the heart of downtown,4317379,b,manhattan,east village,40.72394,-73.98872,entire home/apt,165,2,3,2017-12-09,0.08,1,0
13866269,light filled private bedroom in bed stuy's best.,7027982,scott,brooklyn,bedford-stuyvesant,40.68637,-73.94477,private room,75,2,6,2016-12-14,0.17,1,0
13867104,light-filled williamsburg loft,171250,benjamin,brooklyn,williamsburg,40.71725,-73.95541,private room,155,4,3,2016-12-11,0.09,1,0
13867110,"comfort first, in williamsburg",50410819,irma,brooklyn,williamsburg,40.7099,-73.95779,entire home/apt,144,2,14,2016-12-15,0.39,1,0
13868137,female only,65846751,luqian,brooklyn,sunset park,40.64025,-74.01735,private room,25,4,2,2016-08-10,0.06,1,0
13878195,beautiful harlem doorman bldg. one bedroom apt.,54060270,maisha,manhattan,harlem,40.81691,-73.94835,entire home/apt,100,3,2,2016-08-14,0.06,1,0
13882858,serene and spacious sunnyside retreat,80686298,dean,queens,sunnyside,40.74498,-73.91385,entire home/apt,99,2,2,2016-07-27,0.06,1,0
13883249,west village - location location location!,48852712,eric,manhattan,west village,40.73756,-73.99858,entire home/apt,147,3,6,2016-12-26,0.17,1,0
13884253,private sunny bedroom in a modern 2 bedroom co-op,48421955,lori,brooklyn,kensington,40.64498,-73.98191,private room,46,1,19,2018-01-02,0.56,1,0
13885982,the bushwick museum,11841497,amanda,brooklyn,bushwick,40.70112,-73.93086,private room,55,1,3,2016-07-29,0.08,1,0
13889399,great 3 bedroom apt  near manhatthen,75919970,scott,queens,ditmars steinway,40.77415,-73.91695,entire home/apt,125,1,1,2016-07-25,0.03,1,0
13891670,"cozy room, easy trip to manhattan & north brooklyn",22861607,emmie,brooklyn,bedford-stuyvesant,40.68374,-73.95012,private room,41,1,1,2016-08-09,0.03,1,0
13893861,light-filled full apt near cloisters and parks,82302838,jacob,manhattan,inwood,40.86118,-73.92758,entire home/apt,89,3,6,2017-03-07,0.18,1,0
13895437,bushwick basement large room with half bath,2776152,jessica,brooklyn,bushwick,40.69904,-73.91792,private room,38,1,3,2016-09-19,0.08,1,0
13896200,huge new industrial williamsburg apartment,6000480,douglas,brooklyn,williamsburg,40.71741,-73.93487,entire home/apt,220,4,4,2017-10-31,0.11,1,0
13899190,east village one bedroom,15099636,natalie,manhattan,east village,40.72611,-73.97905,entire home/apt,120,1,3,2016-07-25,0.08,1,0
13899934,light-filled apt offering private bedroom & bath,7262145,colin,manhattan,upper east side,40.78245,-73.94686,private room,99,1,1,2016-07-31,0.03,1,0
13900712,homey 1br close to us open,63097027,j.a.,queens,jackson heights,40.75145,-73.88946,entire home/apt,150,3,4,2017-09-15,0.12,1,0
13902088,peaceful and spacious master bedroom,82412007,janet,manhattan,gramercy,40.73517,-73.98176,private room,120,2,3,2017-11-25,0.14,1,0
13907872,amazing one bedroom apartment with private patio,60922011,julien,brooklyn,williamsburg,40.70842,-73.95437,entire home/apt,120,1,21,2017-10-10,0.58,1,0
13911123,1 bedroom in 3 bedroom/2bath bushwick apt.,82512085,hattie,brooklyn,bushwick,40.68987,-73.91548,private room,35,1,1,2016-08-10,0.03,1,0
13911206,bright apartment across from riverside park,359424,tal,manhattan,morningside heights,40.80734,-73.9673,entire home/apt,250,3,1,2016-08-15,0.03,1,0
13911729,peaceful retreat with garden in brooklyn heights,70834,andy,brooklyn,brooklyn heights,40.69389,-73.99586,entire home/apt,215,3,4,2019-05-19,0.31,1,0
13914226,classic brownstone drenched with light,8812035,claudia,brooklyn,clinton hill,40.69244,-73.96501,entire home/apt,130,7,1,2016-08-04,0.03,1,0
13914237,apt in heart of nyc with ac !,6338590,dashiell,manhattan,upper west side,40.78173,-73.98601,entire home/apt,70,2,7,2017-01-03,0.19,1,0
13915004,"sunlit, spacious ny apartment",7177483,dani,manhattan,harlem,40.8038,-73.95569,entire home/apt,250,3,10,2019-01-01,0.28,1,0
13915699,good deal! large clean and stylish 1bedroom!,1279152,alison,brooklyn,midwood,40.62803,-73.9675,entire home/apt,75,3,6,2018-12-31,0.17,1,0
13920697,brownstone apt in bklyn w/ gorgeous natural light,29513490,whitney,brooklyn,bedford-stuyvesant,40.6837,-73.93325,entire home/apt,125,2,4,2017-01-02,0.12,1,0
13921768,"convenient,clean,roomy apt in wahi",18177436,joanna,manhattan,washington heights,40.84156,-73.93884,private room,45,2,3,2016-07-31,0.08,1,0
13923165,cozy private bedroom in uptown manhattan,69376422,abbey,manhattan,washington heights,40.84198,-73.93816,private room,40,2,1,2016-07-26,0.03,1,0
13926341,gorgeous 1bdr in lower east side,1961818,anais,manhattan,lower east side,40.7194,-73.992,entire home/apt,140,7,1,2016-09-14,0.03,1,0
13926549,beautiful 1 bedroom 2 blocks from central park,82719112,adam,manhattan,upper west side,40.78296,-73.97743,entire home/apt,250,1,1,2016-08-14,0.03,1,0
13927922,gorgeous and cosy studio in astoria!,82740389,vanessa,queens,ditmars steinway,40.78028,-73.91477,entire home/apt,90,3,5,2016-09-18,0.14,1,0
13928461,charismatic flat in astoria,24678224,stephanie,queens,astoria,40.76482,-73.91996,private room,100,3,11,2019-01-01,0.32,1,0
13935360,bright & sunny 2-bedroom in hamilton heights,80560845,shelley,manhattan,harlem,40.83136,-73.94843,entire home/apt,100,4,4,2017-08-05,0.11,1,0
13937701,entire spacious artist apartment,36438456,marco,manhattan,washington heights,40.83625,-73.93915,entire home/apt,140,2,10,2017-08-03,0.28,1,0
13937820,huge private room in williamsburg/buschwick!!,33902900,cristina,brooklyn,williamsburg,40.70875,-73.94271,private room,55,2,2,2016-08-01,0.06,1,0
13941017,charming brooklyn apartment in historic brownstone,79840032,heather,brooklyn,clinton hill,40.69048,-73.96577,entire home/apt,185,2,9,2019-03-09,0.25,1,0
13941210,bright astoria apt near manhattan,17452232,lili,queens,ditmars steinway,40.77121,-73.9171,entire home/apt,70,2,9,2017-10-07,0.26,1,0
13941998,private studio in the heart of park slope,34543957,jasna,brooklyn,park slope,40.67819,-73.98084,entire home/apt,150,3,10,2017-11-15,0.28,1,0
13942921,spacious room with character in bk,82951378,talor,brooklyn,crown heights,40.67285,-73.95734,private room,45,1,3,2017-10-15,0.09,1,0
13943523,spacious manhattan apartment with amazing view,24461849,fredrik,manhattan,midtown,40.74569,-73.98592,entire home/apt,280,3,2,2017-01-02,0.07,1,0
13949732,big 4 bedroom house with garden by the park in plg,1857899,audrey,brooklyn,prospect-lefferts gardens,40.65627,-73.95468,entire home/apt,225,2,10,2017-05-30,0.29,1,0
13952384,large upper east side alcove studio,14945903,nicole,manhattan,upper east side,40.76749,-73.96392,entire home/apt,108,3,1,2016-07-23,0.03,1,0
13952428,cozy room w/private entrance in east williamsburg,67961258,kaitlin,brooklyn,williamsburg,40.70883,-73.93873,private room,67,1,14,2017-04-12,0.4,1,0
13952801,greenpoint artist loft,25938509,ashley,brooklyn,greenpoint,40.72675,-73.94219,private room,25,7,2,2016-12-06,0.06,1,0
13955160,eclectic & cozy private room in prospect hts!!!,78343124,sherice,brooklyn,crown heights,40.68035,-73.96239,private room,55,2,1,2016-07-24,0.03,1,0
13956326,2 bedroom duplex with large backyard,18113574,william,brooklyn,williamsburg,40.7121,-73.93705,entire home/apt,200,4,1,2016-08-07,0.03,1,0
13960907,quiet and sunny bedroom @williamsburg bedford,11040921,nicolas,brooklyn,williamsburg,40.71576,-73.95586,private room,70,2,3,2016-08-31,0.08,1,0
13961209,fort greene studio with gardened backyard,83183600,anthony,brooklyn,fort greene,40.69626,-73.97276,entire home/apt,90,3,5,2016-09-05,0.14,1,0
13963326,cozy bedroom,21408053,tory,manhattan,harlem,40.82323,-73.9467,private room,51,2,9,2016-09-09,0.25,1,0
13973514,bright and comfy near prospect park,14766250,adam,brooklyn,crown heights,40.66427,-73.95771,private room,160,2,1,2016-08-30,0.03,1,0
13974584,private bedroom in 2-floor bushwick apartment,3152934,cheno,brooklyn,bushwick,40.68758,-73.91321,private room,50,1,2,2016-08-06,0.06,1,0
13975292,"sunny, peaceful home in fantastic location",165566,irene,brooklyn,gowanus,40.68203,-73.98427,private room,85,1,1,2016-08-09,0.03,1,0
13979519,"heart of williamsburg, very large bedroom!",50327977,jeffrey,brooklyn,williamsburg,40.7086,-73.94555,private room,53,2,6,2016-11-06,0.17,1,0
13980828,cozy sunlit 2bed w private rooftop in brooklyn,11708912,christine,brooklyn,bedford-stuyvesant,40.68679,-73.957,entire home/apt,139,1,2,2016-08-27,0.06,1,0
13980920,"modern 3 br home, 4 blocks from public transport!",36486481,ann,brooklyn,east flatbush,40.65565,-73.93573,entire home/apt,280,3,3,2018-12-09,0.33,1,0
13980926,newly renovated studio in heart of downtown nyc,858359,joe,manhattan,east village,40.72441,-73.98683,entire home/apt,90,5,5,2019-03-21,0.14,1,0
13990819,"cozy, bright 1 bedroom fully furnished apartment",83526094,mileaka,brooklyn,greenpoint,40.73773,-73.95489,entire home/apt,150,1,12,2017-04-22,0.39,1,0
13991186,well appointment apartment in doorman building,1419430,m,manhattan,midtown,40.76543,-73.97929,entire home/apt,275,2,2,2017-04-09,0.06,1,0
13991526,brooklyn apartment,14512391,thomas,brooklyn,greenpoint,40.7205,-73.94125,entire home/apt,100,1,1,2018-01-01,0.05,1,0
13992742,cozy studio in the heart of soho,83549989,ezgi,manhattan,noho,40.72618,-73.99523,entire home/apt,215,3,2,2016-09-17,0.06,1,0
13993376,sunny spacious oasis near prospect park!,6296368,nancy,brooklyn,flatbush,40.63873,-73.95305,private room,103,2,1,2016-09-01,0.03,1,0
13995107,spacious & quiet room w/ balcony,39368803,jorge,brooklyn,bedford-stuyvesant,40.68571,-73.95708,private room,54,4,4,2017-09-21,0.12,1,0
13997385,"best south williamsburg room, sunny & serene",41281138,sarah,brooklyn,williamsburg,40.71026,-73.95165,private room,85,3,1,2016-08-16,0.03,1,0
13997539,cozy garden apartment heart of bk!,83611052,sarah,brooklyn,fort greene,40.69191,-73.97151,entire home/apt,85,7,2,2017-04-17,0.06,1,0
13998049,cozy studio blocks from time square & the hudson.,7245466,steven,manhattan,hell's kitchen,40.7621,-73.99424,entire home/apt,150,1,2,2017-01-05,0.06,1,0
13998064,beautiful studio with back patio,47988409,eric,brooklyn,brooklyn heights,40.69455,-73.99339,entire home/apt,75,2,3,2016-10-10,0.08,1,0
13998293,sunny designers home w/terrace - heart of downtown,2714018,alexandria,manhattan,east village,40.72191,-73.9813,entire home/apt,150,5,2,2016-10-03,0.06,1,0
14010200,"scandinavean design in crown heights, bk",1683437,boram,brooklyn,crown heights,40.66477,-73.9506,entire home/apt,89,5,9,2018-05-28,0.25,1,0
14011728,large two-bedroom in prime location,54148881,andrew,brooklyn,bedford-stuyvesant,40.68129,-73.9487,entire home/apt,100,2,1,2016-09-05,0.03,1,0
14022086,"fun, comfy, and convenient studio in midtown west",13951935,wayne,manhattan,hell's kitchen,40.7598,-73.99681,entire home/apt,135,2,8,2019-05-27,0.34,1,0
14022980,huge apt w/1 bedroom sublet in brooklyn,7656555,carly,brooklyn,bedford-stuyvesant,40.69747,-73.94817,private room,33,2,11,2018-09-01,0.31,1,0
14026544,spacious quiet room in the east village,18595434,amanda,manhattan,east village,40.72588,-73.98198,private room,95,1,7,2016-10-23,0.19,1,0
14032445,large one bedroom apartment,75853911,sabrina,manhattan,harlem,40.80299,-73.95713,entire home/apt,100,1,3,2016-09-16,0.09,1,0
14039287,park slope railroad room in july!,76114171,priya,brooklyn,park slope,40.67026,-73.97668,private room,40,1,2,2016-07-28,0.06,1,0
14041728,spacious studio close to manhatten,84146048,michael,queens,sunnyside,40.73894,-73.92343,entire home/apt,85,1,4,2016-09-13,0.11,1,0
14044731,one bedroom apartment for rent in west harlem,47260217,tess,manhattan,harlem,40.82287,-73.9518,private room,38,7,2,2016-07-27,0.06,1,0
14050933,"large, sunny room in brooklyn",14235450,elizabeth,brooklyn,sunset park,40.64775,-74.00858,private room,41,3,2,2016-09-11,0.06,1,0
14056307,big gorgeous 1 bd 2 br in prime of chelsea,32919123,ryan,manhattan,chelsea,40.74616,-73.99773,entire home/apt,250,7,1,2018-01-02,0.05,1,0
14065198,sleek 1br in the heart of williamsburg!,27178707,brian,brooklyn,williamsburg,40.71597,-73.95223,entire home/apt,199,3,2,2016-09-19,0.06,1,0
14066397,"sunny, clean, 1br in washington heights",33990883,summer,manhattan,washington heights,40.85182,-73.92941,entire home/apt,115,5,13,2019-05-22,0.37,1,0
14069379,1br apartment to relax in nyc,12614433,kelly,brooklyn,bedford-stuyvesant,40.69517,-73.93808,entire home/apt,85,1,1,2016-08-12,0.03,1,0
14086188,nice room near times square best location ❤️,12086609,laetitia,manhattan,hell's kitchen,40.76126,-73.99117,private room,90,1,11,2017-07-30,0.42,1,0
14089094,cozy 1 bedroom in brooklyn,84738777,rohan,brooklyn,sunset park,40.64187,-74.01252,private room,30,2,1,2016-09-06,0.03,1,0
14091525,large room with ac a in house with a porch,5725732,scott,brooklyn,kensington,40.64023,-73.9717,private room,30,2,1,2016-08-05,0.03,1,0
14091664,spacious 1bd w amazing city views,24176743,emma,manhattan,midtown,40.74572,-73.98285,entire home/apt,240,2,5,2016-12-04,0.14,1,0
14093225,luxury studio apartment with fantastic view,31250542,kenneth,manhattan,financial district,40.70657,-74.00549,entire home/apt,100,2,1,2016-07-23,0.03,1,0
14094370,huge bedroom in hip williamsburg loft-- bedford l,5242569,jj,brooklyn,williamsburg,40.71608,-73.95888,private room,85,3,1,2016-08-16,0.03,1,0
14094480,studio close to central park and museum mile,4325334,nikita,manhattan,east harlem,40.78992,-73.94888,entire home/apt,150,2,5,2016-08-28,0.14,1,0
14100743,beautiful one bedroom apartment,27126954,este,brooklyn,midwood,40.62755,-73.96097,entire home/apt,75,1,1,2016-07-21,0.03,1,0
14105094,"airy, light-flooded 2-bath west village apartment",50663338,olivia,manhattan,west village,40.73282,-74.00684,entire home/apt,220,5,1,2016-08-06,0.03,1,0
14108671,clean & cozy close to macy's,27165264,elena,manhattan,chelsea,40.74767,-73.99003,private room,90,1,9,2017-09-29,0.28,1,0
14109494,clinton hill apartment single bedroom ! pratt ~~,30610258,santiago,brooklyn,clinton hill,40.69591,-73.96284,private room,58,2,1,2018-09-23,0.1,1,0
14109893,charming artist studio,3404898,erica,brooklyn,prospect-lefferts gardens,40.65915,-73.96004,entire home/apt,110,2,6,2016-10-23,0.17,1,0
14110144,cozy 1+ br apt. on riverside dr,8349334,benjamin,manhattan,morningside heights,40.80822,-73.96567,entire home/apt,190,5,9,2019-01-02,0.26,1,0
14111975,cozy spot in the lovely east village neighborhood,85021301,seamus,manhattan,east village,40.72677,-73.98194,entire home/apt,125,1,2,2016-08-08,0.06,1,0
14124792,charming poet's room in sunny apartment,85172611,cornelia,brooklyn,crown heights,40.67147,-73.95181,private room,48,2,2,2016-08-08,0.06,1,0
14125913,charming brooklyn heights floor-through apartment,21592879,perry,brooklyn,brooklyn heights,40.69976,-73.99313,private room,65,7,1,2016-08-14,0.03,1,0
14131597,1920s room 1 block from prospect park and q access,3620205,nick,brooklyn,prospect-lefferts gardens,40.65663,-73.95989,private room,43,1,6,2017-03-01,0.19,1,0
14134105,sun filled pre-war apartment near fort greene park,68397685,philip and kerstin,brooklyn,fort greene,40.69394,-73.97115,shared room,39,1,12,2016-09-07,0.34,1,0
14135904,zen bed/bath in historic harlem,63361875,elisa,manhattan,harlem,40.81667,-73.94342,private room,75,3,6,2017-05-21,0.17,1,0
14137017,modern 1 br williamsburg apartment with backyard,85313871,andrew,brooklyn,williamsburg,40.70965,-73.95782,entire home/apt,130,3,4,2016-12-26,0.12,1,0
14139170,comfortable room in a bushwick duplex with patio,1252743,dory,brooklyn,bushwick,40.70175,-73.91525,private room,45,1,9,2018-03-20,0.45,1,0
14141050,two bedrooms available in a cozy apartment.,1715674,shriya,brooklyn,windsor terrace,40.65544,-73.97491,private room,130,2,4,2018-01-01,0.11,1,0
14141215,private room in les,85368273,nir,manhattan,lower east side,40.71795,-73.98553,private room,70,1,1,2016-10-03,0.03,1,0
14141874,bed in semi-private room close to park and train,71473335,carolyn,brooklyn,prospect-lefferts gardens,40.66249,-73.958,shared room,75,2,1,2017-09-05,0.04,1,0
14147107,"spacious, quiet 1 bedroom in hamilton heights",76838000,catherine,manhattan,harlem,40.83117,-73.94846,entire home/apt,75,1,5,2018-08-26,0.14,1,0
14148988,"heart of manhattan, affordable place!",4478946,elka,manhattan,midtown,40.75247,-73.97305,entire home/apt,153,1,1,2016-07-31,0.03,1,0
14153242,large sunny 1 br - heart of manhattan!,7440944,diana,manhattan,east village,40.72808,-73.98377,entire home/apt,179,4,13,2018-10-27,0.38,1,0
14155064,one bedroom in heart of chelsea,2688383,rachel,manhattan,chelsea,40.74121,-73.99995,entire home/apt,143,4,1,2016-10-09,0.03,1,0
14161351,trendy 2br apt next to prospect park -kid friendly,1876539,stephanie,brooklyn,prospect-lefferts gardens,40.65813,-73.95773,entire home/apt,150,6,9,2019-01-02,0.26,1,0
14163324,williamsburg studio w/ roof deck and gym,15061780,nikki,brooklyn,williamsburg,40.71973,-73.94272,entire home/apt,100,2,3,2016-11-14,0.09,1,0
14166695,room in the heart of williamsburg,12461120,emine,brooklyn,williamsburg,40.71531,-73.94693,private room,85,2,3,2016-09-06,0.09,1,0
14167282,"serene, light-filled pre-war apartment in brooklyn",1211994,shuchi,brooklyn,flatbush,40.64088,-73.96125,private room,45,2,1,2016-07-31,0.03,1,0
14167287,peaceful upper east side studio,3602785,james,manhattan,upper east side,40.76666,-73.95507,entire home/apt,65,7,1,2016-08-22,0.03,1,0
